cc_number|cc_expiry|cc_provider|cc_ccv|cc_card_type|client_id|token
4246673286467782|10/23|VISA 16 digit|608|Classic|6c637b88-1ab9-44aa-9cc6-ce563afaac1f|0d9cc818daec549ceae38f832a36410d3cd5e2ea7df4f40a3097a9739c42b7cb
3574253230982915|06/15|JCB 16 digit|260|Classic|2097c9cd-7029-4459-a966-844686a601c8|3bb09c59980373d96fac1dc59b79f9ee50d2a77c8ec137e5b385f21056798d35
4177198173975930|04/14|Diners Club / Carte Blanche|116|Classic|6aec47c5-a763-489b-83c5-e1bf90935d3d|1c2a538be1d5943fddbf03f7a9609a13de52e8487d54181d0d9973221cbf1b84
4708136115552261296|12/19|JCB 16 digit|438|Platinum|eb00ea39-564b-4561-b1e2-46ef31fd927a|0ef9a576d8e4c1578588fd1b9c3bc205c995acd75a5830d10e876785d6477676
372180952638807|01/14|Discover|2816|Platinum|41d3950b-4eed-4e95-905d-65d547db4307|877ab490387f3e396edd3681887b7ea21855bf1d733755afc60611168274672f
4279074799566663823|07/25|Discover|282|Classic|a2f2693b-db6e-45df-9771-77a3df7eeeb8|cced2e2c649d2d2654ce76366f911604eacc0174ffb849310db4c508ef80178f
3568971842516262|02/28|VISA 19 digit|128|Classic|56fa896b-e804-4302-bdff-798d85fcea47|1f6db0b8074fa983ca2deb10bae42f1c96b0c913121d2f8b1c23295d33b3a7e1
4822406899653756450|02/16|Discover|350|Classic|7cf41d98-5709-400b-bbff-c13b4e99d473|3e3a3cb1ded4b33de4c5218de25d91a7913d6b3c3160ff7012935b2084b78c2c
30237836125734|08/27|VISA 19 digit|170|Platinum|ac2a7e1a-eee9-4b6e-b67b-ba51280c0585|1a34408ce404f04cb3858352ff70bcbf43f4b78e01bfd7eefaf7c400d29b00ba
6574733170469141|12/21|JCB 16 digit|801|Gold|75b672a1-25cb-4b13-a849-c449eb8b3b3c|48c4b6ca0209e819c57c9b33d3f0d1c09f99e625613e29c07be1fc74da8f3e7f
4303839463558155165|01/30|American Express|285|Gold|4241008d-ab74-4a8d-baa3-cf1734be0e83|3b1dcbdd546847553a171d24813df43b084bca2f1c625cb31005d490a96990d7
5284409096786420|03/29|VISA 13 digit|824|Gold|7faba3e0-77ea-4972-9ca2-9279d0b95230|378b0fe2ce71d064c57739afbda4d0b17ae1874281656ff6744574da82da2c33
4469421960732406|05/27|VISA 16 digit|506|Classic|59c5ab96-5322-4f92-a6e6-69407c5aed55|760da05a36874affd8c27825e0eb09d418a1d50153d1196eb997600ab7de93b1
2252057740656377|02/16|Diners Club / Carte Blanche|540|Classic|cfdcb391-557f-49f5-b703-3d3cec34f961|52a90e334ee3024f810b1ae5f8249baf88b041596f580f58c9b4a2df1b223980
6561757609725943|10/22|Discover|302|Classic|410d291b-d57a-4b47-a435-2d69c5bca008|30b49787aba0e468372877b612c64b54504b18c073bd1d968b56224000609ea1
3596333591827349|10/20|JCB 15 digit|514|Classic|23b37658-e361-4c7f-a56f-4257b1e675c2|1395f2d1ab24e418751c9f1749e42903c18186eb66d93a35c2630e86629676c4
5422586114321372|12/19|JCB 16 digit|0157|Platinum|00983603-24ca-43ad-b108-1110bd0dd480|d9f3ab0bd11563e2549b670493c6b1a291df0accfbf345662dc73c1a7ca67860
180047341709866|02/27|Maestro|156|Platinum|5ee0c019-301f-4bb4-a53c-0db224a971d1|c2fa9cc593a3397de693a5044c515f14b73bbe25e2000a0a196f1b258eeada09
3509104118826007|12/12|Discover|218|Platinum|37de4fe2-9f5b-4e25-8c9a-a883160a562b|f862ae216f1f0e2cc7cb1d5a6e2858bb31f1dd49b6e22951a966b4db6abd073f
675903545258|09/19|VISA 16 digit|4560|Classic|32d9c831-d2d0-4555-a155-86237a73f78b|7cf9c8d3847d6253ecd6c12839c2c130de513ad7b23ad9ba855b2e76b97b6191
3520102253051659|04/28|VISA 16 digit|139|Platinum|4bc83f1b-cab6-4c44-b423-14c77e91ce3e|68d5aab7e1877be3e877119495cc85a0882ea35f1fd4af887ca54d5265ac6bc1
4838011340116885|04/26|VISA 19 digit|827|Gold|01c8f7e6-3d64-4380-93ce-c38dc2b2ec2a|2ca7d41f4c244ea62ae68c59f0b74a5ef8443770c8be64bbac40477309242c0c
4959373443585498466|10/14|Discover|794|Platinum|112aa7ad-bbd2-4132-bed2-aabb65bc70d7|79b30988e6202b4a1568bf4ac1e58d887a512a62cc40e7cfe2993c099a44fd0f
6011654293390132|06/25|JCB 16 digit|897|Platinum|9196b910-f376-48d3-a968-405ee289949b|f631101a653afda75c9a1134c483349fbc0cbc94579a0cc7f905a048744d6a48
4882651430079876|09/25|Mastercard|780|Gold|966cabb7-2abb-4d8b-9fc9-2c34a27ee872|7699d02a1098bc7a27d0c80d7cc7c76b332981bbb6e07bcb40f60874950fde7e
676182972791|06/25|VISA 16 digit|805|Classic|46050c34-8a25-4c74-967b-8dd01f8872c7|560047c3e88b2145199de507e3fc424b4162bf1cc8357defbeb5ac06dadda367
3583149054263706|05/26|JCB 16 digit|584|Gold|fd5a698e-1a88-466f-8f29-818f247c9bec|d54b7196da7bbf46dc4fa17e48fae87c4a0fdb5b5a984117c8718a164d803235
346158583974547|09/24|VISA 19 digit|931|Gold|437480ab-5993-43f1-8a39-fcbb3003afa2|8cac42b9aa1ce04d1f2105a68d91615bdb7be57b706471a393f4dcef094c4685
3516394579175538|09/25|JCB 15 digit|341|Classic|39d657c6-e20a-44da-a26b-86d13b27f429|1e64690ab3f2e2fa0449cdf535fe64281ec6bbe1ae355034db6b281c96c90e9e
4972329615674|04/30|Maestro|833|Classic|06414843-35cc-4b73-864c-c0449d90c36a|656d96ed0b13fc00da12cde85d773260edcc99932ab627e81117a25a5f998348
3557826130649634|04/29|VISA 16 digit|731|Gold|07c64efd-651e-4ea9-977a-b743f8743cb2|af17343dde821e00896e89acc615f0bbbcb443304ce167c281cdf53afb936d95
6530716714714422|06/15|Diners Club / Carte Blanche|858|Platinum|c13f9dbe-ce00-4fa0-a014-2078ecda1cf7|bcbc94bf1c5d3f9281954bde64c1f0c86a3e10efb44738c18fb0d39c8b5d35b5
213157852982710|09/24|JCB 16 digit|887|Platinum|5c4b9186-e280-4c40-b7ca-de4c16cbd40c|c048a708497c121ec7a63e91e793974350fbc1f21d9df91d92841cd3e7802d62
4683509169948193|02/14|VISA 19 digit|628|Classic|e58d962e-daee-4905-b3da-5ced001b6622|78e99719ee0497a8aab663c0b552e387b08949b3df26e59587a416ba3e5f0a06
4163561916463645|08/15|Discover|665|Gold|907d1269-52d8-48ec-8462-89e2a85d5fab|e758f4f00943c9b9905f156b398221f2d03ae3e08343ad33c180d446503b8824
30180384452235|04/21|Discover|4924|Classic|54f62e51-ffc0-4246-8922-2ea825cd2f73|43927d33d0f47a3d1ca8c291c66b35b4b8748fc8b94e11c99e737dd99ebfe74a
639054728204|10/20|VISA 16 digit|537|Classic|e50b0ff3-f950-49e7-bb0f-3f7b5b0cfed8|fbfddae1c23dd3e8f11ef39c08d365f107e3cb089b4057433b7849c0957e08fc
3562467630488885|08/32|VISA 19 digit|250|Gold|857fef99-8fd2-4c83-aaf3-8f59f660508c|afcce9cec96d8fe2e64b42450e1ac3a2b87aa0eaf455f2c334a1e3f287c5c2ba
180018548538788|09/28|Maestro|530|Classic|40613206-645f-44ec-99ca-1c6eb5f92831|0ca0d17cb5a557d47232406b814509768cff872b1f39976ef9fd35f397bb02c4
4712667746926325|08/16|Mastercard|405|Platinum|ed7a015d-7708-4736-83b0-7519b9db5ca7|ab725eb93cee4d97b2435d02bd360bb09e0d8815e1f939ce548b67a3dc8103c6
6568816022032973|07/32|Discover|491|Classic|2c09f716-8e5a-48a5-bfa5-2c84c1fbcd67|6c4eb129b3928b4b5db76427b2a461a47fd54acbef9243704a7a59f4134ac8a2
4806116653639787251|01/24|JCB 16 digit|860|Gold|ad22f943-6514-429f-b1b7-bce0bf87d384|efcfb4ca0ab7fd9e91c0bb6d878ceac9fea51aade28f38ecd1c854e11f181fbe
3575015426908072|09/25|Maestro|170|Gold|80917b21-4d84-4eba-9a97-d11c65ee31d5|ce3960c38e8267ffe06e265edd8087dfceb07d59817e62fdb9ca6a32ce894a58
4857367172087412|03/31|VISA 16 digit|053|Platinum|732ccf46-3a5e-4522-9cd2-58458ddc9117|31fd37413223ea753e7b8ab4aaa7aa72f17dbf19e20c75417b3b9e5f9b8462e7
2270461501163409|11/28|Mastercard|009|Platinum|d1ddc924-72dc-480e-9260-2bc338405423|45c915f93121056f3ab686ffa9f1b3866430e067273315369a314d51f33ab05e
341789327329831|09/20|Diners Club / Carte Blanche|572|Classic|d81769a7-1b18-4636-b850-b512c7a65b61|e66554688c7d3d51775562203b8ee0d8b7eef3323504538c159f9451293bfdd2
4428493583681849|06/17|VISA 13 digit|307|Classic|6b7fb7c6-53a3-45f1-bd37-fcecc6f6e6cf|60a37a152e1545eb80685d3ea1e81ae38bad654679e6a7a95c3124f8f65ece14
180040841906942|05/16|Diners Club / Carte Blanche|391|Classic|b2c29018-6424-4f2d-b324-5c5e094b8955|a4928b017d6dcafce5d4ee918786f5c9f0424d3e13d0b95f63e21a345d3398c0
4734623368860874|09/22|JCB 16 digit|333|Classic|0e054c30-77b5-4a1d-9a54-708058e640f0|0034744af3519221e41c5f1515f8b0d36800091f38c8d81ecab3d260d8916090
6528411177936308|11/20|JCB 16 digit|296|Platinum|37d1c60f-abe4-4ec8-9b95-57637262b61b|6e8d9a5b2f83e911cd0ef94f6ff86c2ffcfc48b1c666a8fc2e8d14d7eed9bd18
4294629610341|06/30|VISA 19 digit|814|Gold|ab4f5dcc-cbff-40e7-8af8-30d70938c216|5c3a5b3ff048476cd3a0022b1614585e1e92c6fe008dda1ffb041a84dd5296c1
30091337263944|02/19|JCB 16 digit|427|Classic|64099ad8-d0af-4563-b300-45749cd6c365|7a3ad1afa2a87d89b0795ab2ecfedb85d7684ac2e7b73381a05c47c9b6cd154f
4073395086260|05/30|Mastercard|311|Classic|b0844f29-c870-49b2-b616-7bf5120ab7a2|2f45d9e4fd4f077e8a8e7a73f35299f70c6dacd1c042481e45f0d995f97d9952
4568135835033|10/17|JCB 16 digit|7528|Classic|b64170e4-3556-47f8-8fe1-74217b04efcd|ec779d819fe9c3dd0e4cd6fb77e45cb01179d81ddfb73c1b5aef0f6829c00cc1
577949637034|09/22|Diners Club / Carte Blanche|418|Classic|3f26948b-eb85-4975-b10f-b31d9a0a25c9|415c341d1dea468d3c5e82b16a6d7053246bfe34038967b0c98073d8b2b4f782
6011303210016087|06/18|JCB 16 digit|743|Classic|32f64d2d-a8b9-48e1-8c37-d5d3a7e8ca1e|7a3a272164d002a65713e1bc0b78a23f04b9bdcf94237e969bbdd9eb27e3d7dc
4651231655384889190|05/27|JCB 16 digit|280|Classic|09365359-f83f-4244-ba2e-f465cf511d38|e6d870e914ed90c4e58ae2ba8f949a1dc2f7da41de4e96701048ce93ce400c5e
6011120381453653|01/28|JCB 16 digit|835|Platinum|cdfb5ddc-db62-4ceb-8994-ed0f88e34c83|7e3412b412b03f0c0ed0c47aeacdccad09f9c02bb0451ce891e8c098a25bfa59
4828083036920166166|03/19|Mastercard|782|Platinum|c77af0f8-619c-4aa8-b926-282022b44325|b0ae676f36d37de5ec290961bfc3e29b496e71f2cfd4995e61f06aa6587a43e5
3544917334146307|02/20|JCB 15 digit|293|Classic|c58bcf51-f2d9-4f02-a504-1a3629422dc6|bdadd5d7392a43b9b7b347b1dd9fdfbb0e4446bd175942d01b4eeb1ac2150932
6524492132132401|10/18|Diners Club / Carte Blanche|0229|Gold|42776bb0-524d-496d-b58e-03ba312cae5b|a9f38ad244848231725acd7edcf7051a2e05788a61b51770743dba325e518aa5
4137716594295064|10/31|VISA 13 digit|534|Gold|c3e38b1b-ed3f-494d-8012-e03414f2ca59|f56f22436f6d8a50534de9bf9e28f79f0e1bd2559bb152a3cbb6ef5cb049f240
4816517178480456511|02/32|JCB 16 digit|700|Platinum|9bfee53f-44e1-4d16-a608-e417d9a11310|9ad2bd0b4e25a253dc49adebef823430f2e6dac593467016ef2ea8a12b2cffd0
4163951477928|01/13|JCB 15 digit|902|Platinum|5ddcfd05-c730-4cef-929b-67f045bb14ae|478c3dcea29f5d54a4e6175b5552a331d7e6bd94edfedcdfd496f818d20f6027
341723788967086|07/24|VISA 16 digit|432|Classic|49378e9d-78f4-488c-9397-8b811fa9217a|f3a5a6c3ab5e3814906d8c774284e12343410cfaaf8dfbf3f8a5b42faa60a911
6558095190902851|07/27|VISA 13 digit|373|Gold|431e4aaa-470c-4338-b9e3-5f3b0fd1ce47|b2a9a8e13bea741da0c1f153858a10d92185de9b7bb69e3ecaa09a9da3a34bf2
6585922608497892|08/30|American Express|573|Classic|0030b8cf-ad4f-4bd4-b5ea-83635fd04036|69aac204341c104e2878bb90e14bc25356067ffd3e31067dc069a8c18bb9edcf
341758644883580|04/30|JCB 15 digit|7217|Classic|700725d4-9063-4a1e-9025-b7601e46dbde|390cbba7207cfdffa2df3779fe615cfbdefdbf5912ef98c6b4448fa1c8b90b9b
4477510934743802|07/21|VISA 16 digit|3522|Platinum|14bdba4f-ee4a-4ec1-9636-bfe5ec077e53|e91655889123a5225d433e649e83549843717d03142c96e92eac2bbc0a96f29c
4606824937836743|11/31|American Express|335|Classic|67cf3906-fcdf-4e54-a536-7e9bd8420ca5|1c0d264ead9f66016e56d1d535ebaeca35f59be134ada04a3e6935e70cbd715b
376331426037920|01/13|Diners Club / Carte Blanche|140|Platinum|2faec24e-4712-4b26-ae90-9f308b005c28|f8344d661f78e9c386fd1375183cbe6c8cb4f144f9f9031b9da10a5503f7f80b
5465072828276416|04/30|JCB 16 digit|045|Gold|aecb8780-4b05-449d-8bc2-38902143fd89|7a431271455dd4678f66009c7ec7c80b439f782977d5504f3ca5aacfa8a39f3c
4230484512255|12/30|VISA 16 digit|156|Classic|a0c0f35c-4325-4774-bf4f-16e6e5b648f6|28f8357c1b4d31721cd7118ab0610f5c0afa4e992c1ab9f20bd1139773907aaa
4283319890545|07/18|VISA 16 digit|842|Gold|f188f101-3d45-4161-a896-1077bce4337a|63b71723adfb2aed139f4d32e9e578b588b5137e1cf3fa5f3afd084da25e250d
676331809886|09/13|VISA 16 digit|886|Platinum|ce95f29a-1a56-415f-8906-14863dc45d32|a9a72c0af19505c1e9dcf11f81c5566cb1404f3ada3dd020798aacadfbd1eee4
3565503275589210|01/15|JCB 16 digit|411|Classic|3bb74f17-df6d-43dc-9b33-57a1a038a0bc|dbd45f3031e8e2fee205e8d18a3def361f8343df9171088d3a7d5c06aae2687f
213123778062318|11/29|JCB 15 digit|748|Gold|b327bdc4-fee4-46eb-adbf-7038431f7f86|99fdb9ef01aa1e1f7b4b2fe395adcb091971fa6251633eda56b9b98153e74b51
4467032439033|05/13|JCB 15 digit|078|Gold|d539a25f-36ed-40c3-a4a2-61894be064bb|f1fe3daf020faa4cf8ce316214fbac7dc875e0d3ee1d836dc70fcd44042c36cd
3517229897561879|11/21|VISA 16 digit|397|Classic|9dad0b02-8b47-4ed5-b305-3dfc4f270466|5d8b2a6db7f80c69ab7cce84718c8f86b8544fddb62627fe8fd2feaf9e280276
3537390154128665|06/15|VISA 16 digit|768|Classic|ee143f44-4906-4d81-9311-8699c06a7a41|61723b8c198a898a6725f7a28be7537325b8e6f14ec52859f0c3e7df7f229019
374672600792067|09/16|Maestro|366|Platinum|c27157bc-df34-4ea8-b7d8-7504f194621f|6ff324dccf250c461e5c86413b33321e0fbf9c721a8ee2231eae938a423e5fa6
4036232480438214862|09/28|American Express|339|Platinum|61dd74cf-abf7-467d-b13d-f9bf0962c73a|959d4b2cf81d5ad07d54781b5a096a67d37d2448ee0c2384061c1cbe4cd25c02
3576373679776459|07/20|Discover|364|Classic|ee0be603-213c-4cb6-8a58-2c1d9db01983|8d178f0eeee4eda8eb729e78d3aa589c937fe5d3bd5b894da9d28768ef03c9c5
38710159397835|01/16|VISA 16 digit|814|Classic|16719c8e-f942-42ec-a181-1ac8f8350e49|b714fcd6816a5aa72792ed94dc901b2a5ddbaa30367aead7e3573a9c2d71d12e
5447248567737452|08/32|JCB 15 digit|643|Platinum|8c41e0c2-f3d4-4c37-a09e-7b105044ad67|26a64d119bb70d0d173706d0453f9e879772e3766d3148de7030df520775c21e
180094098530103|05/23|JCB 16 digit|904|Classic|fddaf73a-8219-40cb-843d-8fb6d1b01f79|3027623b46d4d6922f01ca81542c45372c91227685f9a494a71c721ab086082a
180048436562632|11/27|JCB 16 digit|692|Platinum|6e3a1def-0f2d-4464-b0fc-c5128ece5bb9|e8c1782e0c80b265e2204de48be5eb6a9973faa4331b3e0826e3f49bacc9b9bc
4531887906168271332|01/22|VISA 19 digit|2795|Platinum|eec38cbb-e675-4966-95df-dc2dcffbae39|c7a17d4b6fdba2fe5bf2f4886ad148070110219054208851e8f3c568d656e957
4287396594319457647|02/18|VISA 16 digit|476|Gold|c1e6eea1-c0f2-467c-8c56-01b75cf80d27|124b257b42bfd58d9f4558a9c39c40cca4f2849c63756a7671598262b520af91
180055049785955|08/31|Discover|206|Platinum|00ebf97d-56e2-42e5-898a-ffea2197c1d9|778203fb14fd6f81b4f0ef476a4c07c05c0c631ef248ca5d31069c3d6e304691
30371208785286|01/30|JCB 15 digit|762|Gold|64b272db-2fd4-4bdc-9005-2d3121b1dd26|e14b4ccff5ce0b659d0a0e3e98a0eaa38fe8e022ee4b4e834549018405ab9454
6011851544094527|06/15|JCB 16 digit|709|Classic|4d6ae621-893a-4678-996f-54b90f04e124|70e5a2e3a0a146746a27c3163d803f744dc0b23414d7e739eb6e0ea2cd096d4f
376904843459644|03/26|VISA 16 digit|111|Gold|72805e9b-2eb0-432e-9fad-28e876272cf7|058244a18f06a5c6cdf504ae6c4d70d9ab532847568b479548b0bf66cc7285cd
3515393113113873|01/20|VISA 13 digit|692|Platinum|f0ba5f50-e1b2-4bb5-a7c6-4bc1fe550ab0|83854c457377efbc90604020a99066fd74304aaad82795ce146da8d076b420d6
4767201579505|12/21|Mastercard|612|Gold|a65401f9-6906-4b2d-b2a1-aafcad2f48c5|a69d7849b999e9670a74a0ba299442bdb2ce8689e8ac67b8cdec6afaeaaed138
3584214056815082|11/14|American Express|631|Gold|8697e110-3834-4556-970c-7cf4740e4c8b|f227c9cfcd22deba56664eff146758baa3fdffc6d5015a27f31d45011ad7cd0f
180037043225931|08/27|Diners Club / Carte Blanche|7478|Gold|90bbcb83-257e-492e-8a8e-07a15f3f8bf2|48138f5b0feda70e37618965711b879f74536776b6b8a6c14496e93cfa2f8ef6
3574354841231567|10/16|Mastercard|365|Classic|1dad080e-48d0-419e-828e-6d4a941beb17|6f93d2b9a914c0e6f5e5366cdcb6b2761ed18f2d4966ad94f79cdd95250bc2db
342973883001112|03/16|Maestro|600|Platinum|cd809f71-63ec-4763-816a-5662a2334018|29043b8bd4bb53767357b632d6f08090d05cfa6b642b6051d54e6b088f415b6c
4359146796303550|10/23|Maestro|308|Classic|eb8142f7-2789-4032-bbab-3202a03e2021|ef0831ded1416df7b3c6c07727449e3a542c5f32afc502ee4c98dcf2a9aeb3f9
4971127948598261|04/14|American Express|912|Gold|b2cc4f89-8afb-4d74-b3b9-aac582365350|b20e1c7e493dd2968b4afbe19e6727556f7df1e6023b6968bfc805b51e1775bb
30083733627772|12/22|VISA 19 digit|864|Gold|87cd9b4b-702c-43c1-bfac-fb35a1bf578f|f36d653a8520f9f46a7fe572f1b145c34281b20443d284fa2c3dc77ba8a859b5
4745547090283682|11/17|VISA 16 digit|654|Classic|d77caa3c-f9db-4cfd-81d5-c4ff1590d45d|4871808909812168dd856c9762d7db8464ce346d013fe7ce151222d226c5839e
4631224852512842|07/27|JCB 16 digit|698|Gold|0b61848e-27c5-4fdb-b980-411b7fb4aae4|5e4b7da796cfb2d56c7625408ab287838c55ce958685ffbead45dda290d9ead6
349287992401532|07/27|VISA 19 digit|211|Classic|d3e3ab35-d0e6-4ff6-9b14-a896c755108f|6c273f64338cedff26f6b2778b0d23e50558f55bc2b681a48dfeb05e7bb81ab1
583477858125|09/29|Diners Club / Carte Blanche|058|Gold|f7dd0781-9151-4540-975a-fa1268f7c42c|d9810fe4e8f08555b4fa5bf8a1e87dbc4224d53a58cb9b52be033db4a19e57c0
3548859924668728|06/16|JCB 16 digit|243|Gold|71b2b6f6-0fe7-4d61-abd7-30727c196ad0|18f0ff41cae5f4bfb8f6be57de4ca6062d6ac74bb17532d4bbf05511289fef3b
343177740480829|05/26|VISA 13 digit|969|Gold|518238bb-5da3-4598-bd4d-4f58a3d72552|fbc4e0ac7bc9cc7b3644eb176f7666a557c2a283927f66b8bede2a1391701e60
4696509664836|02/27|Mastercard|309|Classic|751eb2c0-9705-4a67-ab0c-37e950486eaa|82cbf0e6bf15f8d431ef2ae751066a3a4567d3173fd75abebb0f730c61626739
213184982369998|05/15|VISA 19 digit|788|Classic|49b83873-ba11-4d1a-a359-9f4696aae2cb|6cf8d6eacc44a5dcc581cea1869afda07125b147dccf072bf7d830b169067975
4514896769490|02/32|JCB 16 digit|770|Classic|5353c5f1-a570-4c83-b849-e6a18a915771|dd1dd8aa93eb228357f6b9d33c75514dd2b92fc47ea322ca99c0f8069e89a150
349571551196041|06/16|VISA 19 digit|053|Classic|369b8fd7-6289-465c-badf-a4bad8243ee5|bf216b16c4e791c6c0660716eee2e2b05e2be367f9f87c2fb7d745472212d4fa
4856717222771073553|09/31|Discover|498|Gold|15eecb80-1f87-49b1-aacf-16417b445281|553b89181faab269120134af244e81170387a9f9f821b9bb278947b9dff24162
6556400347388222|08/31|JCB 15 digit|720|Gold|eb0ad69e-763e-4c24-bdc7-f9b4c1e0b9bf|8c6828916aa1de0ff9f55488a86981e634dd28de35bfce55f43a0c6084ad9a83
4471648424857389|11/16|VISA 16 digit|268|Classic|bd4ee98f-95d3-4441-8cd7-4715636901b4|2125a6deb830e74ad59e29ee7798b278a3c82e2b40090c8a391445932728cd13
374961141529967|02/13|JCB 15 digit|212|Gold|f8cdd44a-9c7f-45c4-a9bb-52cf0b9b1755|5aecf831bdde8f5d0eb1b92bfa2afa8443f5b0f1dbdaa2ec3822615ccc15560f
4754359630017|06/29|Mastercard|131|Platinum|c2ae1fb2-4409-48fb-a099-702c639966c8|c2713dedce6907dfbd7e2bf99a655963f5fec14bfc5dcab0cc9786e142994186
36006013128603|08/21|VISA 16 digit|913|Gold|debd907e-b5aa-43da-b5e0-544bf11e0a06|dcb8701cc027caeb6170ee3549c8afe79441332724b4b2e59a15f81550a725f6
3585241650175349|12/28|VISA 16 digit|2853|Gold|f4b49cad-07a1-4d26-b9e2-1919fc4a3d44|637c74f46123f00c50ab36166c16e327dd5a08c20f714cde1dbef7767058056b
3514573389637306|08/28|VISA 13 digit|4130|Platinum|0507c6d8-e76b-4329-b6f8-b8eacbed2d69|160ae85803407e851e8ee7bf7e4bd0c7ed6882b41f7b85de86bc3942a9c3c18a
4900721064528650|02/27|Discover|582|Classic|2055f21c-2c63-4b03-af95-707e4e506ac7|43b524a4f080549310390965b5c9d7e36a7af84d48c573f0d61db0eaec438650
3591043729922780|05/28|JCB 16 digit|9245|Platinum|80663363-2256-4e9b-b134-d7abcf39fd92|25111ed639a09c84cd255f88fe0b97f957dfb3f015199a19b31b7b3296fcb05a
4439613840466083|01/21|Discover|119|Platinum|2772857f-a4ec-4dae-b27c-28085255467e|d7e334b96c46e6fd195e3d543a373ad76b0329b2ba8cc0bc64ed45bdc9b02f42
6011493139084942|05/27|JCB 16 digit|349|Gold|16037b7b-190d-42d1-a867-2251810833e9|80a4ff0a5525b0244c104414260b053d9853d2dc58eba745433526177754748c
4015427007673|07/25|Diners Club / Carte Blanche|936|Platinum|8566c2d6-0427-4a3d-b630-8daa1e0248d6|6540007e3e85d081d3aa6757d803d00d3c9eaec2cf4a7c61b8a90f5463983ead
502036699556|03/29|Maestro|325|Platinum|527e4c39-7f8c-4f3d-92ec-2b06026f2156|e10ec4aaaf6d5eab9d85a28a8b165ab7e4fd4bbec99e5113cb5a0a5c4e17586d
3562142758686681|04/15|VISA 16 digit|136|Platinum|cdcfc53a-7a6c-43cb-bb1a-1e362b2fbd37|5871004bdf5dd6f0f9936e5f8c41345707df1ec0ecaf0bbaaa2d5b790acab647
3509023800174031|07/29|Maestro|983|Gold|63b4eadf-26fe-4e17-884e-22f3246045fe|21bd96143216f152d9a69406ae18b2abb2e14d76b26ac9dfb953d3d2163b64e3
4932955168205804149|10/25|Maestro|874|Gold|2c468791-3f09-4ede-be7e-d4bbdc76be66|7ecb331ff6cd6dff5b90248f6042620f9e07066f9ff21538b4a75ce6bf8ccf44
4350458397155365|06/24|Mastercard|043|Platinum|7c2af32c-1c46-4ab4-9329-3d94402fee1d|52d4c1356de079eb0d301e5f78010c26a76331e0e6121f9deb68d6e73da63ac6
4156265718034338742|05/22|VISA 13 digit|734|Platinum|c6b896c8-f8c3-46f5-b667-0d9ec946c519|1bf301996df75bddd56d2244d04eab72cc5e3971926cedf37a0e94c92b56d7dd
3559900243350139|07/13|Maestro|596|Classic|23ca0cb6-09e7-4806-a66f-fd09b0d60265|758ed1487b5476ad19d0bc66bca2351a9d64ac521043c54de7303078dfe60d9e
4097151348254969|01/19|JCB 15 digit|557|Gold|6dab97d4-38c9-4723-84d7-cd0ca0ef03d7|f1d4b8cfd3fea5e807319f91f87213efdae57a36e4d461a7ac410801ffbd2060
4645551686981057844|02/22|Maestro|218|Gold|5bf1d709-1f67-47bb-a5aa-4ce0a4e536a7|e148c43a3b96d4bb7cc1b9b5129708bead8bb208a9978b10d205feb7a1821b91
3501230142927780|11/30|VISA 19 digit|997|Gold|33a7062d-0836-4f6d-951f-2b30bcb176c9|f4eb4c19e0970fed4beed19fb8350031ab00f0b64ea02a1e09bb4c169fb70b4c
6011738383324869|05/30|Discover|137|Classic|99afdd83-86b4-426c-b4d0-95f035f5dff8|def7bad15598ceea4237522043105bf708b4f9814aac0d8163ba478a9a47e698
501863734080|12/18|Diners Club / Carte Blanche|161|Classic|3b64f53a-986f-453d-96bc-a8df739e9c08|988dc3caae4814bcf12e8098409194375b63d5b16006db2abe439d09f260bd70
4677354538876827|05/27|Discover|743|Gold|1de2cfee-da2d-412d-9910-fb22f7118c47|9fe97c43ea50802d961a8efdd94d79a6ac182adb24fc1b5ae537aad73723608c
3568696698564567|06/31|VISA 16 digit|182|Classic|be67a3b2-87fb-42f7-9998-a8e51bbc0107|8872c7667136827b2d53f19422fe0d05a2fdb55bf3469e7a25d3557752471378
4096953738815065970|05/19|American Express|713|Gold|eaa0f945-e5a1-4c60-9161-de01e21a735b|5067e246acc73063cebefebdca47553735f2c3ff5b9b835198c0c7c3418a954f
2707404996343576|06/30|VISA 19 digit|036|Platinum|8ac5a3e7-c30b-4753-a895-7de0f828b12e|64b7e8dc9588f1b8ae70dfdcbe0f0eba3ce72cc3d352ef77810b6dc2ddc75a94
676243622492|09/32|Mastercard|633|Classic|1dfe5d2c-2b18-4ebb-883b-f6994ae7dc20|47ff63b562fa8624c00e120a4174316e64ccfee86dfe41bfa308e1480890552f
586571052826|07/20|Diners Club / Carte Blanche|382|Classic|af380041-a804-42c4-80d1-7e71dfbcbd2c|9a13216e552816eb401b2f07656e1be87490b7ae49694fc7d9a82b95a256e8a8
4252351904577768|01/18|VISA 16 digit|887|Classic|ce5c84d5-490b-4bb3-8719-59e545ff48df|701cb5b17d9110f6589342d1d20e96057c1de88b788a9a71a3b9f70669ac36af
375515983075700|01/19|Diners Club / Carte Blanche|878|Classic|5b9d8d41-1ae3-4a23-b634-e34dbe892a56|871855ed3ac3e2cf06ebeb4117722f57fcd1a077b1c9cc9df422fd85feec1668
